CustomerID,Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,RegistrationDate,NewsletterSubscribed,SupportTicketsCount,SatisfactionScore,RFMSegment,AgeCategory,SpendingCategory,CustomerType,FavoriteSeason,PreferredTimeOfDay,Region,LoyaltyLevel,ChurnRiskCategory,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Country,Churn,AvgBasketValue,TenureRatio,IP_Version,IP_FirstOctet,IP_IsPrivate
16885,15,3,471.51,4.668415841584158,4.025666586460749,0.29,23.8,184,1.8217821782178216,1,12,341,357,3,13,11,0.0,3.4,82,82,27.33333333333333,1,0,0,0,0.0,101,3,33.666666666666664,79.0,02/12/10,Yes,3.0,2.0,Fidèles,65+,Medium,Occasionnel,Automne,Midi,UK,Établi,Faible,Inconnu,Petit,Explorateur,Unknown,Active,United Kingdom,0,117.8775,0.043859649122807015,4,245,1
17913,59,2,411.6,6.976271186440678,6.6966460720905,0.85,33.2,289,4.898305084745763,1,48,296,356,6,11,12,0.5254237288135594,5.103448275862069,55,55,27.5,1,0,0,0,0.0,59,2,29.5,75.0,2010-12-07,Yes,3.0,2.0,Potentiels,65+,Medium,Occasionnel,Hiver,Matin,UK,Établi,Moyen,Weekend,Petit,Explorateur,Unknown,Active,United Kingdom,0,137.20000000000002,0.19865319865319866,4,242,1
12668,7,6,3743.18,22.280833333333334,28.32701345918708,-19.8,288.0,1595,9.49404761904762,-12,72,348,356,0,13,1,0.1428571428571428,2.0778443113772456,115,116,19.166666666666668,1,7,0,7,0.0416666666666666,168,6,28.0,,11/15/2010,Yes,0.0,3.0,Champions,Inconnu,VIP,Régulier,Hiver,Midi,Europe continentale,Établi,Faible,Semaine,Moyen,Explorateur,Unknown,Active,Germany,0,534.74,0.02005730659025788,4,57,0
14472,104,8,1936.84,6.892669039145908,6.205814295084386,0.42,49.9,1160,4.128113879003559,1,48,251,355,6,12,2,1.0,0.8821428571428571,153,153,19.125,1,0,0,0,0.0,281,8,35.125,45.0,11/06/10,Yes,3.0,1.0,Fidèles,45-54,High,Nouveau,Hiver,Midi,UK,Établi,Critique,Weekend,Petit,Explorateur,Unknown,Active,United Kingdom,1,215.20444444444445,0.4126984126984127,4,219,0
17358,303,2,365.85,6.200847457627118,4.8765672239929945,0.85,17.700000000000003,202,3.4237288135593222,1,12,52,355,6,14,12,0.711864406779661,0.896551724137931,55,55,27.5,1,0,0,0,0.0,59,2,29.5,25.0,2010-11-23,Yes,2.0,2.0,Potentiels,25-34,Medium,Perdu,Hiver,Après-midi,UK,Jeune,Critique,Weekend,Petit,Explorateur,Unknown,Active,United Kingdom,1,121.95,5.716981132075472,4,27,0
16686,47,9,3043.48,5.175986394557822,5.347432654367913,-9.9,39.95,2025,3.443877551020408,-2,48,307,355,6,14,10,0.7125850340136054,0.5195911413969335,406,410,45.11111111111112,1,3,0,3,0.0051020408163265,588,9,65.33333333333333,78.0,06/27/2010,Yes,3.0,3.0,Fidèles,65+,VIP,Régulier,Automne,Après-midi,UK,Établi,Moyen,Weekend,Petit,Explorateur,Unknown,Active,United Kingdom,0,304.348,0.1525974025974026,4,76,0
18245,7,8,2507.56,14.167005649717511,8.406274007398753,-34.0,39.8,1781,10.062146892655369,-4,64,347,355,4,14,12,0.1525423728813559,1.9659090909090908,155,155,19.375,1,2,0,2,0.0112994350282485,177,8,22.125,80.0,10/11/10,Yes,1.0,4.0,Champions,65+,VIP,Régulier,Hiver,Après-midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0,278.61777777777775,0.020114942528735632,4,36,0
17343,355,1,193.64,11.390588235294118,9.636694499793638,1.25,35.7,56,3.294117647058824,1,12,0,355,6,15,12,1.0,0.0,17,17,17.0,1,0,0,0,0.0,17,1,17.0,58.0,2010-12-17,Yes,1.0,2.0,Dormants,55-64,Medium,Perdu,Hiver,Après-midi,UK,Nouveau,Critique,Weekend,Petit,Modéré,F,Active,United Kingdom,1,96.82,355.0,4,56,0
18256,355,1,-50.1,-12.525,3.2053340959511027,-15.6,-9.35,-70,-17.5,-24,-11,0,355,0,8,12,0.0,0.0,4,4,4.0,1,4,0,4,1.0,4,1,4.0,56.0,02/17/2010,Yes,3.0,1.0,Dormants,55-64,Low,Perdu,Hiver,Matin,UK,Nouveau,Critique,Inconnu,Petit,Spécialisé,Unknown,Active,United Kingdom,1,-25.05,355.0,4,94,0
16153,50,5,1824.23,20.496966292134832,11.756803098679658,6.64,76.32000000000001,1073,12.0561797752809,2,72,305,355,4,10,10,0.0,3.4545454545454546,78,78,15.6,1,0,0,0,0.0,89,5,17.8,18.0,11/01/10,Yes,2.0,5.0,Fidèles,18-24,High,Régulier,Automne,Matin,UK,Établi,Moyen,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,304.03833333333336,0.16339869281045752,4,146,0
12377,315,2,1628.12,21.144415584415583,15.531661592534688,5.04,80.0,944,12.25974025974026,2,24,39,355,0,9,12,0.0,0.5131578947368421,72,72,36.0,1,0,0,0,0.0,77,2,38.5,20.0,2010-10-09,Yes,5.0,5.0,Potentiels,18-24,High,Perdu,Hiver,Matin,Europe continentale,Jeune,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,Switzerland,1,542.7066666666666,7.875,4,125,0
14646,2,77,279489.02,134.04749160671463,170.41960724342832,-266.40000000000003,4992.0,196719,94.3496402877698,-480,2400,353,355,3,11,8,0.0249400479616306,0.1569097888675623,703,721,9.12987012987013,1,5,4,5,0.0023980815347721,2085,77,27.07792207792208,,06/30/2010,Yes,4.0,2.0,Champions,Inconnu,VIP,Hyperactif,Été,Matin,Europe continentale,Établi,Faible,Semaine,Grand,Explorateur,M,Active,Netherlands,0,3583.192564102564,0.005649717514124294,4,234,0
12944,36,2,604.5099999999999,20.15033333333333,7.678847113239444,10.2,39.8,289,9.633333333333333,2,24,319,355,4,11,11,0.0,11.0,29,29,14.5,1,0,0,0,0.0,30,2,15.0,45.0,21/11/10,Yes,1.0,5.0,Potentiels,45-54,High,Occasionnel,Automne,Matin,UK,Établi,Moyen,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,201.5033333333333,0.1125,4,203,0
15312,75,5,921.1,19.18958333333333,13.187100556956816,-3.75,81.6,513,10.6875,-3,32,279,355,6,12,12,0.6458333333333334,5.893617021276596,42,42,8.4,1,1,0,1,0.0208333333333333,48,5,9.6,79.0,2010-11-18,Yes,1.0,3.0,Fidèles,65+,High,Occasionnel,Hiver,Midi,UK,Établi,Élevé,Weekend,Moyen,Explorateur,Unknown,Active,United Kingdom,0,153.51666666666668,0.26785714285714285,4,30,0
14099,16,12,3092.97,12.273690476190476,12.312933935623,-8.25,121.68,2177,8.63888888888889,-1,72,338,355,2,11,12,0.0,1.330677290836653,167,169,13.916666666666666,1,2,0,2,0.0079365079365079,252,12,21.0,74.0,11/01/2010,Yes,1.0,1.0,Champions,65+,VIP,Hyperactif,Hiver,Matin,UK,Établi,Faible,Inconnu,Moyen,Explorateur,M,Active,United Kingdom,0,237.92076923076922,0.0471976401179941,4,132,0
14113,4,8,1377.92,34.448,104.32369812640478,-306.0,408.0,635,15.875,-72,96,351,355,3,10,12,0.0,8.948717948717949,26,26,3.25,1,6,0,6,0.15,40,8,5.0,80.0,21/11/10,Yes,0.0,4.0,Champions,65+,High,Régulier,Hiver,Matin,UK,Établi,Faible,Inconnu,Grand,Explorateur,F,Active,United Kingdom,0,153.10222222222222,0.011363636363636364,4,246,1
13104,3,6,1098.48,54.924,49.4562788733645,10.08,162.72,504,25.2,12,96,351,355,3,11,9,0.0,18.36842105263158,14,14,2.333333333333333,1,0,0,0,0.0,20,6,3.333333333333333,77.0,2010-10-14,Yes,2.0,1.0,Champions,65+,High,Régulier,Automne,Matin,UK,Établi,Faible,Inconnu,Grand,Modéré,M,Active,United Kingdom,0,156.9257142857143,0.008522727272727272,4,250,1
17204,169,9,1352.9100000000003,20.192686567164184,25.98736100620719,-41.7,106.2,589,8.791044776119403,-13,36,185,355,0,12,3,0.0,2.772727272727273,47,47,5.222222222222222,1,10,0,10,0.1492537313432835,67,9,7.444444444444445,,12/28/2009,Yes,1.0,4.0,Fidèles,Inconnu,High,Nouveau,Printemps,Midi,UK,Établi,Critique,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,1,135.29100000000003,0.9086021505376344,4,197,0
13027,114,6,6912.0,265.84615384615387,119.31125422446696,96.0,576.0,17280,664.6153846153846,240,1440,240,355,2,9,4,0.0,9.52,6,6,1.0,1,0,0,0,0.0,26,6,4.333333333333333,42.0,31/12/10,Yes,0.0,5.0,Fidèles,35-44,VIP,Nouveau,Printemps,Matin,UK,Établi,Critique,Inconnu,Grand,Modéré,M,Pending,United Kingdom,1,987.4285714285714,0.4730290456431535,4,126,0
17621,21,4,1336.1,49.48518518518518,41.75804246538995,-43.8,122.4,510,18.88888888888889,-4,48,333,354,0,13,1,0.0,12.76923076923077,25,25,6.25,1,1,0,1,0.037037037037037,27,4,6.75,73.0,2010-12-24,Yes,2.0,3.0,Champions,65+,High,Occasionnel,Hiver,Midi,UK,Établi,Faible,Inconnu,Grand,Explorateur,F,Active,United Kingdom,0,267.21999999999997,0.06287425149700598,4,100,0
17090,4,8,2041.85,31.90390625,36.10963568441134,-2.1,162.72,920,14.375,-1,72,349,354,0,15,9,0.0,5.507936507936508,45,45,5.625,1,1,0,1,0.015625,64,8,8.0,50.0,10/20/2010,Yes,999.0,-1.0,Champions,45-54,VIP,Régulier,Automne,Après-midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,F,Suspended,United Kingdom,0,226.8722222222222,0.011428571428571429,4,93,0
14119,354,1,-19.9,-19.9,0.0,-19.9,-19.9,-2,-2.0,-2,-2,0,354,0,13,12,0.0,,1,1,1.0,1,1,0,1,1.0,1,1,1.0,55.0,23/11/10,Yes,4.0,5.0,Dormants,55-64,Low,Perdu,Hiver,Midi,UK,Nouveau,Critique,Inconnu,Petit,Spécialisé,Unknown,Active,United Kingdom,1,-9.95,354.0,4,140,0
15527,19,10,2348.8200000000006,14.14951807228916,19.43346962290882,-64.11,91.8,988,5.951807228915663,-2,48,335,354,0,12,11,0.1204819277108433,2.006060606060606,128,130,12.8,1,3,0,3,0.0180722891566265,166,10,16.6,70.0,2010-05-30,Yes,1.0,4.0,Champions,65+,VIP,Hyperactif,Automne,Midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom,0,213.52909090909097,0.05654761904761905,4,161,0
18097,8,7,2692.85,24.70504587155964,17.911250066175214,-4.95,108.48,1685,15.458715596330276,-1,120,346,354,4,13,5,0.0,3.185185185185185,66,67,9.428571428571429,1,1,0,1,0.0091743119266055,109,7,15.571428571428571,23.0,11/08/2010,Yes,2.0,2.0,Champions,18-24,VIP,Régulier,Printemps,Midi,UK,Établi,Faible,Inconnu,Grand,Explorateur,Unknown,Active,United Kingdom,0,336.60625,0.023054755043227664,4,196,0
15460,354,1,216.76,3.737241379310345,3.005863155423897,0.55,13.2,109,1.8793103448275863,1,24,0,354,0,16,12,0.0,0.0,53,53,53.0,1,0,0,0,0.0,58,1,58.0,,21/09/10,Yes,0.0,1.0,Dormants,Inconnu,Medium,Perdu,Hiver,Après-midi,UK,Nouveau,Critique,Inconnu,Petit,Explorateur,M,Suspended,United Kingdom,1,108.38,354.0,4,142,0
15034,16,11,4277.66,10.69415,15.174444824005654,-9.25,177.60000000000002,2411,6.0275,-5,100,338,354,4,12,11,0.015,0.8395989974937343,299,301,27.181818181818183,1,6,0,6,0.015,400,11,36.36363636363637,61.0,2010-07-08,Yes,2.0,3.0,Champions,55-64,VIP,Hyperactif,Automne,Midi,UK,Établi,Faible,Semaine,Moyen,Explorateur,M,Active,United Kingdom,0,356.47166666666664,0.0471976401179941,4,177,0
12423,1,9,1849.11,14.675476190476193,8.120711260193197,-10.2,45.0,1327,10.531746031746032,-12,24,352,354,0,10,12,0.0,2.784,97,96,10.77777777777778,1,1,0,1,0.0079365079365079,126,9,14.0,62.0,01/05/2011,Yes,2.0,5.0,Champions,55-64,High,Régulier,Hiver,Matin,Europe continentale,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,Belgium,0,184.911,0.0028328611898017,4,233,0
12678,42,13,17588.26,105.3189221556886,155.3914206708606,-25.200000000000003,1632.48,10899,65.26347305389221,-12,912,311,354,4,7,10,0.1077844311377245,1.8373493975903608,105,107,8.076923076923077,1,2,0,2,0.0119760479041916,167,13,12.846153846153848,49.0,01/10/10,Yes,2.0,3.0,Champions,45-54,VIP,Régulier,Automne,Matin,Europe continentale,Établi,Moyen,Semaine,Grand,Explorateur,M,Active,France,0,1256.3042857142857,0.1346153846153846,4,110,0
15208,1,6,867.62,20.177209302325583,12.405696718612669,-2.5,66.0,314,7.302325581395348,-2,25,352,353,2,14,6,0.0,8.357142857142858,25,25,4.166666666666667,1,1,0,1,0.0232558139534883,43,6,7.166666666666667,62.0,2010-10-12,Yes,3.0,1.0,Fidèles,55-64,High,Régulier,Été,Après-midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,123.94571428571429,0.0028328611898017,4,21,0
17306,11,21,8600.730000000001,124.64826086956523,75.82944940411308,-13.78,324.0,11470,166.231884057971,-13,1296,342,353,2,9,11,0.0,4.911764705882353,13,14,0.6190476190476191,1,3,0,3,0.0434782608695652,69,21,3.2857142857142856,78.0,12/01/2010,Yes,999.0,4.0,Champions,65+,VIP,Hyperactif,Automne,Matin,UK,Établi,Faible,Inconnu,Grand,Modéré,Unknown,Suspended,United Kingdom,0,390.9422727272728,0.03206997084548105,4,128,0
14737,4,3,1164.55,68.50294117647059,43.408331827643686,16.5,170.0,345,20.294117647058822,10,50,349,353,1,10,12,0.0,21.8125,15,15,5.0,1,0,0,0,0.0,17,3,5.666666666666667,,17/04/10,Yes,1.0,4.0,Fidèles,Inconnu,High,Occasionnel,Hiver,Matin,UK,Établi,Faible,Inconnu,Grand,Modéré,F,Active,United Kingdom,0,291.1375,0.011428571428571429,4,176,0
13029,31,3,1247.5,124.75,177.64859976931987,10.2,449.1,134,13.4,10,30,322,353,6,11,7,0.6,35.666666666666664,8,8,2.6666666666666665,1,0,0,0,0.0,10,3,3.333333333333333,38.0,2010-11-22,Yes,0.0,3.0,Fidèles,35-44,High,Occasionnel,Été,Matin,UK,Établi,Moyen,Weekend,Moyen,Modéré,Unknown,Active,United Kingdom,0,311.875,0.09597523219814241,4,40,0
16270,353,1,1141.2399999999996,21.134074074074064,17.68536443402343,10.08,102.0,688,12.74074074074074,1,50,0,353,1,14,12,0.0,0.0,54,54,54.0,1,0,0,0,0.0,54,1,54.0,33.0,03/22/2010,Yes,2.0,0.0,Potentiels,25-34,High,Perdu,Hiver,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,M,Suspended,United Kingdom,1,570.6199999999998,353.0,4,45,0
13487,58,3,575.4000000000001,16.923529411764708,4.476728298287099,10.2,35.400000000000006,265,7.794117647058823,2,25,295,353,1,16,5,0.0,8.93939393939394,26,26,8.666666666666666,1,0,0,0,0.0,34,3,11.333333333333334,,28/10/10,Yes,2.0,4.0,Potentiels,Inconnu,High,Occasionnel,Printemps,Après-midi,UK,Établi,Moyen,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,143.85000000000002,0.19594594594594594,4,233,0
12515,353,1,383.7000000000001,23.981250000000003,22.1118736956716,9.0,105.0,131,8.1875,2,24,0,353,1,15,12,0.0,0.0,16,16,16.0,1,0,0,0,0.0,16,1,16.0,38.0,2010-11-16,Yes,1.0,4.0,Potentiels,35-44,Medium,Perdu,Hiver,Après-midi,Europe du Sud,Nouveau,Critique,Inconnu,Moyen,Modéré,Unknown,Active,Italy,1,191.85000000000005,353.0,4,243,1
17400,126,5,2129.96,9.99981220657277,8.214042564266766,0.39,60.0,1097,5.150234741784038,1,48,226,353,4,17,8,0.0,1.0613207547169812,175,175,35.0,1,0,0,0,0.0,213,5,42.6,,11/25/2010,Yes,0.0,2.0,Fidèles,Inconnu,VIP,Nouveau,Été,Après-midi,UK,Établi,Critique,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,1,354.99333333333334,0.5550660792951542,4,85,0
17593,4,6,3911.56,18.1933023255814,14.965887746907365,-15.0,79.80000000000001,3095,14.395348837209305,-4,96,349,353,6,10,12,0.3302325581395349,1.6214953271028036,190,191,31.666666666666668,1,2,0,2,0.0093023255813953,215,6,35.833333333333336,77.0,12/09/10,Yes,4.0,5.0,Champions,65+,VIP,Régulier,Hiver,Matin,UK,Établi,Faible,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom,0,558.7942857142857,0.011428571428571429,4,8,0
13953,7,7,3515.6799999999994,175.78399999999996,238.021829480982,7.800000000000001,750.0,2724,136.2,4,600,345,353,1,10,8,0.0,18.05263157894737,8,8,1.1428571428571428,1,0,0,0,0.0,20,7,2.857142857142857,,2010-11-22,Yes,1.0,5.0,Champions,Inconnu,VIP,Régulier,Été,Matin,UK,Établi,Faible,Inconnu,Grand,Modéré,M,Active,United Kingdom,0,439.4599999999999,0.02023121387283237,4,33,0
14533,25,9,1812.6200000000003,27.886461538461543,29.6627982723504,-84.00000000000001,127.2,2777,42.72307692307693,-1200,1200,328,353,6,12,10,0.3846153846153846,5.078125,53,53,5.888888888888889,1,3,0,3,0.0461538461538461,65,9,7.222222222222222,53.0,01/04/2011,Yes,1.0,1.0,Champions,45-54,High,Régulier,Automne,Midi,UK,Établi,Faible,Semaine,Grand,Explorateur,F,Active,United Kingdom,0,181.26200000000003,0.07598784194528875,4,193,0
12734,353,1,110.4,27.6,22.170250336881622,8.4,46.8,88,22.0,20,24,0,353,2,12,12,0.0,0.0,4,4,4.0,1,0,0,0,0.0,4,1,4.0,,03/07/10,Yes,2.0,4.0,Dormants,Inconnu,Medium,Perdu,Hiver,Midi,Europe continentale,Nouveau,Critique,Inconnu,Grand,Spécialisé,F,Active,France,1,55.2,353.0,4,37,0
14944,30,14,5842.950000000001,33.97063953488372,26.993564018465825,-39.6,118.8,2801,16.28488372093023,-8,50,322,352,0,9,9,0.0,1.865497076023392,101,101,7.214285714285714,1,2,0,2,0.0116279069767441,172,14,12.285714285714286,,2010-11-26,Yes,2.0,3.0,Champions,Inconnu,VIP,Hyperactif,Automne,Matin,UK,Établi,Faible,Inconnu,Grand,Explorateur,Unknown,Active,United Kingdom,0,389.53000000000003,0.09287925696594428,4,34,0
17239,313,2,379.9500000000001,23.746875000000003,17.184765236976617,-2.55,70.80000000000001,149,9.3125,-1,24,39,352,0,9,1,0.0,2.6,15,15,7.5,1,1,0,1,0.0625,16,2,8.0,,03/07/2010,Yes,0.0,4.0,Potentiels,Inconnu,Medium,Perdu,Hiver,Matin,UK,Jeune,Critique,Inconnu,Moyen,Modéré,M,Active,United Kingdom,1,126.65000000000003,7.825,4,212,0
14532,236,4,932.85,14.575781250000002,10.329636482284885,0.42,47.7,284,4.4375,1,25,115,352,6,13,2,0.78125,1.809523809523809,45,45,11.25,1,0,0,0,0.0,64,4,16.0,74.0,15/09/10,Yes,1.0,1.0,Potentiels,65+,High,Perdu,Hiver,Midi,UK,Jeune,Critique,Weekend,Petit,Explorateur,F,Active,United Kingdom,1,186.57,2.0344827586206895,4,96,0
12383,185,6,1839.31,18.3931,12.96631281709288,-11.25,72.0,1529,15.29,-3,144,167,352,2,14,12,0.0,1.6666666666666667,84,84,14.0,1,1,0,1,0.01,100,6,16.666666666666668,35.0,2010-11-02,Yes,0.0,4.0,Fidèles,35-44,High,Perdu,Hiver,Après-midi,Europe continentale,Jeune,Critique,Inconnu,Grand,Explorateur,Unknown,Active,Belgium,1,262.75857142857143,1.1011904761904763,4,48,0
15562,352,1,134.55,134.55,0.0,134.55,134.55,39,39.0,39,39,0,352,3,9,12,0.0,,1,1,1.0,1,0,0,0,0.0,1,1,1.0,64.0,09/18/2010,Yes,2.0,2.0,Dormants,55-64,Medium,Perdu,Hiver,Matin,UK,Nouveau,Critique,Inconnu,Grand,Spécialisé,M,Active,United Kingdom,1,67.275,352.0,4,223,0
15587,50,4,913.68,101.52,66.47217462968999,30.6,244.08,312,34.666666666666664,12,72,301,352,3,9,12,0.2222222222222222,37.625,3,3,0.75,1,0,0,0,0.0,9,4,2.25,58.0,28/12/09,Yes,3.0,1.0,Fidèles,55-64,High,Occasionnel,Hiver,Matin,UK,Établi,Moyen,Semaine,Grand,Spécialisé,Unknown,Active,United Kingdom,0,182.736,0.16556291390728478,4,17,0
13922,352,1,172.24999999999997,24.60714285714285,11.394312491013098,12.6,39.8,93,13.285714285714286,2,30,0,352,3,10,12,0.0,0.0,7,7,7.0,1,0,0,0,0.0,7,1,7.0,66.0,2010-10-26,Yes,3.0,5.0,Dormants,65+,Medium,Perdu,Hiver,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,F,Active,United Kingdom,1,86.12499999999999,352.0,4,102,0
13817,29,2,382.98,15.957499999999998,5.543548737829917,9.96,36.0,211,8.791666666666666,1,24,322,352,3,17,11,0.0,14.0,20,20,10.0,1,0,0,0,0.0,24,2,12.0,31.0,10/02/2010,Yes,2.0,5.0,Fidèles,25-34,Medium,Occasionnel,Automne,Après-midi,Europe continentale,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,Germany,0,127.66000000000001,0.08978328173374613,4,225,0
12585,234,4,1982.81,20.441340206185565,22.876466284010533,-17.0,138.24,1258,12.969072164948454,-7,192,117,351,3,12,12,0.0,1.2083333333333333,77,77,19.25,1,10,0,10,0.1030927835051546,97,4,24.25,32.0,02/11/10,Yes,2.0,2.0,Fidèles,25-34,High,Perdu,Hiver,Midi,Europe continentale,Jeune,Critique,Inconnu,Moyen,Explorateur,Unknown,Active,Germany,1,396.562,1.9830508474576272,4,228,0
13165,46,2,1021.48,24.32095238095238,23.382023093584024,2.88,102.0,1376,32.76190476190476,10,96,305,351,0,15,10,0.0,7.439024390243903,40,40,20.0,1,0,0,0,0.0,42,2,21.0,48.0,2010-12-02,Yes,2.0,5.0,Fidèles,45-54,High,Occasionnel,Automne,Après-midi,UK,Établi,Moyen,Inconnu,Grand,Explorateur,M,Active,United Kingdom,0,340.49333333333334,0.1503267973856209,4,35,0
13304,351,1,300.42,14.305714285714284,3.779695188012615,5.04,19.5,238,11.333333333333334,1,48,0,351,3,14,12,0.0,0.0,21,21,21.0,1,0,0,0,0.0,21,1,21.0,18.0,10/19/2010,Yes,4.0,99.0,Potentiels,18-24,Medium,Perdu,Hiver,Après-midi,UK,Nouveau,Critique,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,1,150.21,351.0,4,146,0
13313,22,5,1555.32,19.94,9.52432783870971,5.04,59.4,851,10.91025641025641,4,36,317,340,3,10,11,0.1794871794871795,4.103896103896104,47,48,9.4,1,0,0,0,0.0,78,5,15.6,70.0,15/01/11,Yes,1.0,5.0,Champions,65+,High,Régulier,Automne,Matin,UK,Établi,Faible,Semaine,Moyen,Explorateur,Unknown,Active,United Kingdom,0,259.21999999999997,0.06918238993710692,4,32,0
16875,64,9,2023.47,16.4509756097561,10.471295926705832,-12.45,39.8,1044,8.487804878048781,-8,24,275,340,0,13,10,0.0,2.229508196721312,94,95,10.444444444444445,1,11,0,11,0.089430894308943,123,9,13.666666666666666,71.0,2010-10-19,Yes,2.0,-1.0,Fidèles,65+,VIP,Occasionnel,Automne,Midi,UK,Établi,Élevé,Inconnu,Moyen,Explorateur,F,Active,United Kingdom,0,202.347,0.2318840579710145,4,46,0
16282,340,1,168.3,15.3,11.149327333969524,4.95,34.0,114,10.363636363636363,1,36,0,340,1,11,1,0.0,0.0,11,11,11.0,1,0,0,0,0.0,11,1,11.0,,08/20/2010,Yes,1.0,4.0,Dormants,Inconnu,Medium,Perdu,Hiver,Matin,UK,Nouveau,Critique,Inconnu,Moyen,Modéré,Unknown,Active,United Kingdom,1,84.15,340.0,4,234,0
12957,4,12,3979.04,16.307540983606557,8.19317595319175,-12.75,76.5,2531,10.37295081967213,-6,48,335,340,3,12,11,0.0,1.3580246913580247,208,208,17.333333333333332,1,6,0,6,0.0245901639344262,244,12,20.33333333333333,20.0,11/11/10,Yes,0.0,1.0,Champions,18-24,VIP,Hyperactif,Automne,Midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,F,Closed,United Kingdom,0,306.08,0.011904761904761904,4,178,0
14462,64,15,1965.9,7.991463414634147,7.796887676599759,-15.0,39.6,932,3.7886178861788617,-12,48,275,340,4,13,2,0.1016260162601626,1.1061224489795918,151,151,10.066666666666666,1,6,0,6,0.024390243902439,246,15,16.4,33.0,2010-08-25,Yes,2.0,5.0,Champions,25-34,High,Occasionnel,Hiver,Midi,UK,Établi,Élevé,Semaine,Petit,Explorateur,M,Active,United Kingdom,0,122.86875,0.2318840579710145,4,249,1
13397,73,6,1539.1799999999998,39.46615384615384,33.708422156658386,-4.95,162.72,429,11.0,-1,48,266,339,3,15,6,0.0512820512820512,6.947368421052632,28,28,4.666666666666667,1,1,0,1,0.0256410256410256,39,6,6.5,40.0,01/14/2010,Yes,4.0,-1.0,Fidèles,35-44,High,Occasionnel,Été,Après-midi,UK,Établi,Élevé,Semaine,Moyen,Explorateur,F,Active,United Kingdom,0,219.88285714285712,0.27340823970037453,4,74,0
13680,1,5,2202.31,10.19587962962963,49.835515225863816,-306.0,306.0,1267,5.8657407407407405,-100,100,337,339,3,13,1,0.0,1.5627906976744186,164,167,32.8,1,21,0,21,0.0972222222222222,216,5,43.2,74.0,23/01/11,Yes,0.0,1.0,Champions,65+,VIP,Régulier,Hiver,Midi,UK,Établi,Faible,Inconnu,Moyen,Explorateur,Unknown,Active,United Kingdom,0,367.0516666666667,0.0029585798816568047,4,233,0
12483,17,13,2327.13,28.73,34.81591155635596,-80.0,200.0,1097,13.54320987654321,-5,48,322,339,1,11,10,0.1975308641975308,3.95,46,46,3.5384615384615383,1,6,0,6,0.074074074074074,81,13,6.230769230769231,,2010-12-22,Yes,3.0,5.0,Champions,Inconnu,VIP,Hyperactif,Automne,Matin,Europe du Nord,Établi,Faible,Semaine,Moyen,Explorateur,F,Active,Sweden,0,166.22357142857143,0.05263157894736842,4,129,0
15164,69,3,843.0499999999998,8.184951456310678,6.116131494531877,1.25,29.700000000000003,360,3.495145631067961,1,16,270,339,6,12,10,0.8446601941747572,2.6372549019607843,79,79,26.33333333333333,1,0,0,0,0.0,103,3,34.333333333333336,29.0,11/17/2010,Yes,2.0,1.0,Potentiels,25-34,High,Occasionnel,Automne,Midi,UK,Établi,Élevé,Weekend,Petit,Explorateur,Unknown,Active,United Kingdom,0,210.76249999999996,0.25461254612546125,4,28,0
17457,127,5,1737.7,91.4578947368421,98.41166324165192,6.72,367.2,826,43.47368421052632,1,144,212,339,4,12,8,0.0,11.72222222222222,14,14,2.8,1,0,0,0,0.0,19,5,3.8,,28/06/10,Yes,3.0,-1.0,Fidèles,Inconnu,High,Nouveau,Été,Midi,UK,Établi,Critique,Inconnu,Grand,Modéré,Unknown,Active,United Kingdom,1,289.6166666666667,0.596244131455399,4,231,0
